ID,Year,Month,Region,Exp Vol YTD (0000 parcels),Exp Revenue YTD (RMB '0000),Exp Vol (0000 parcels),Exp Revenue (RMB '0000)
2014/09,2014,9,Jilin Province,4604.3,90565.7,579,11954.9
2014/09,2014,9,Liaoning,11556.8,210945.1,1515.1,25861.4
2014/09,2014,9,Ningxia,1007.5,22898.3,141.3,3251.5
2014/09,2014,9,Qinghai,405.8,10872.8,53.5,1530.9
2014/09,2014,9,Shaanxi,9664.6,127243.7,1165.7,16477.7
2014/09,2014,9,Shandong,30501.1,475730.4,3992.1,59307.3
2014/09,2014,9,Shanghai,89328.5,2546777.9,10586.8,317859.6
2014/09,2014,9,Shanxi,6519.5,71549.9,608.9,9265.1
2014/09,2014,9,Sichuan,23960.1,313545.3,3089.3,41342.6
2014/09,2014,9,Tianjin,8687.1,181768.8,1097.9,22930.2
2014/09,2014,9,Tibet,357.3,11783.5,41.8,1756.6
2014/09,2014,9,Xinjiang,4134.9,69727.9,502,9043.4
2014/09,2014,9,Yunnan,6203.1,105332.2,707.6,13812.9
2014/09,2014,9,Zhejiang,157985.7,1813471.3,21369,244110.2
2014/10,2014,10,Anhui,17775.4,223710.3,2063,24278
2014/10,2014,10,Beijing,88448.8,1166292,8764.6,124679.2
2014/10,2014,10,Chongqing Province,10887.4,158755.5,1255.8,17473.8
2014/10,2014,10,Fujian,50345.1,638340.8,5939.5,69795.4
2014/10,2014,10,Gansu,2026.8,40239.4,224.4,4579.4
2014/10,2014,10,Guangdong,258336.3,3610562.7,33093.3,425238
2014/10,2014,10,Guangxi,7091.9,121692.6,803.3,13603.1
2014/10,2014,10,Guizhou,3679.6,77490,419.7,9972.9
2014/10,2014,10,Hainan,1797.1,33145.1,172.6,3577.4
2014/10,2014,10,Hebei,25860.9,319802.6,3230.4,36804.1
2014/10,2014,10,Heilongjiang,5499.7,95701.1,600,11049.2
2014/10,2014,10,Henan,22746.3,317885.1,2838.2,38554.6
2014/10,2014,10,Hubei,25697.2,324196.2,3039.9,37518.7
2014/10,2014,10,Hunan,17702.6,204551.1,2049.2,22580.9
2014/10,2014,10,Inner Mongolia,3378.3,82690.5,401.9,9146
2014/10,2014,10,Jiangsu,109591.6,1526856.6,13300.8,173495.4
2014/10,2014,10,Jiangxi,12493.8,142938.4,1447.9,15949.5
2014/10,2014,10,Jilin Province,5192.8,102026,588.5,11460.3
2014/10,2014,10,Liaoning,13026.3,237518.4,1469.5,26573.3
2014/10,2014,10,Ningxia,1150.2,26063,142.7,3164.7
2014/10,2014,10,Qinghai,460.2,12316,54.4,1443.2
2014/10,2014,10,Shaanxi,10862.8,142577.6,1198.2,15333.9
2014/10,2014,10,Shandong,34583.1,534729,4082,58998.6
2014/10,2014,10,Shanghai,100053.1,2861244.2,10724.6,314466.3
2014/10,2014,10,Shanxi,7227.4,80696.2,707.9,9146.3
2014/10,2014,10,Sichuan,27103.8,355330.8,3143.7,41785.5
2014/10,2014,10,Tianjin,9750.9,203591.5,1063.8,21822.7
2014/10,2014,10,Tibet,401,13504.8,43.7,1721.3
2014/10,2014,10,Xinjiang,4659.6,79673,524.7,9945.1
2014/10,2014,10,Yunnan,6870.7,118191,667.6,12858.8
2014/10,2014,10,Zhejiang,182927.1,2074077.8,24941.4,260606.5
2014/11,2014,11,Anhui,20415,253445.2,2639.6,29734.9
2014/11,2014,11,Beijing,99256.2,1319111.5,10807.4,152819.5
2014/11,2014,11,Chongqing Province,12425.8,179478.1,1538.4,20722.6
2014/11,2014,11,Fujian,58201.4,727683.6,7856.3,89342.8
2014/11,2014,11,Gansu,2287.3,45646.9,260.5,5407.5
2014/11,2014,11,Guangdong,297536.4,4107503.5,39200.1,496940.8
2014/11,2014,11,Guangxi,8051.4,138227.6,959.5,16535
2014/11,2014,11,Guizhou,4175.1,87396.6,495.5,9906.6
2014/11,2014,11,Hainan,2011.4,37868,214.3,4722.9
2014/11,2014,11,Hebei,29753.5,362386.9,3892.6,42584.3
2014/11,2014,11,Heilongjiang,6238.8,109272.6,739.1,13571.5
2014/11,2014,11,Henan,26099.6,364234.2,3353.3,46349.1
2014/11,2014,11,Hubei,29405.3,368584.9,3708.1,44388.7
2014/11,2014,11,Hunan,20171,232027,2468.4,27475.9
2014/11,2014,11,Inner Mongolia,3872.7,93061.2,494.4,10370.7
2014/11,2014,11,Jiangsu,129672.5,1798320.4,20080.9,271463.8
2014/11,2014,11,Jiangxi,14238.6,162153,1744.8,19214.6
2014/11,2014,11,Jilin Province,5882.2,115932.4,689.4,13906.4
2014/11,2014,11,Liaoning,14764.6,266708.8,1738.3,29190.4
2014/11,2014,11,Ningxia,1328.1,29674.8,177.9,3611.8
2014/11,2014,11,Qinghai,518.4,13880.9,58.2,1564.9
2014/11,2014,11,Shaanxi,12269.3,161481.1,1406.5,18903.5
2014/11,2014,11,Shandong,39559.2,600940.3,4976.1,66211.3
2014/11,2014,11,Shanghai,115261.9,3236558.2,15208.8,375314
2014/11,2014,11,Shanxi,8076.3,91951.8,848.9,11255.6
2014/11,2014,11,Sichuan,30811.8,406379.3,3708,51048.5
2014/11,2014,11,Tianjin,11059.8,227415.9,1308.9,23824.4
2014/11,2014,11,Tibet,446.5,15403.7,45.5,1898.9
2014/11,2014,11,Xinjiang,5240.3,92846.9,580.7,13173.9
2014/11,2014,11,Yunnan,7701.1,135040.5,830.4,16849.5
2014/11,2014,11,Zhejiang,215512.9,2426491.1,32585.8,352413.3
2014/12,2014,12,Anhui,23859.1,291488.9,3444.1,38043.7
2014/12,2014,12,Beijing,111011.9,1476107.9,11755.7,156996.4
2014/12,2014,12,Chongqing Province,13886.3,201060,1460.5,21581.9
2014/12,2014,12,Fujian,65417.3,810815,7215.9,83131.4
2014/12,2014,12,Gansu,2655.6,51198,368.3,5551.1
2014/12,2014,12,Guangdong,335555.9,4612533.2,38019.5,505029.7
2014/12,2014,12,Guangxi,9055.4,155902,1004,17674.4
2014/12,2014,12,Guizhou,4669.1,98170.6,494,10774
2014/12,2014,12,Hainan,2248.6,43190.6,237.2,5322.6
2014/12,2014,12,Hebei,34019.1,410725.8,4265.6,48338.9
2014/12,2014,12,Heilongjiang,7014.5,124136.3,775.7,14863.7
2014/12,2014,12,Henan,29484,408429.9,3384.4,44195.7
2014/12,2014,12,Hubei,33143.8,413805.5,3738.5,45220.6
2014/12,2014,12,Hunan,22716.2,262122.8,2545.2,30095.8
2014/12,2014,12,Inner Mongolia,4363.6,103218.8,490.9,10157.6
2014/12,2014,12,Jiangsu,148435.2,2010744.2,18762.7,212423.8
2014/12,2014,12,Jiangxi,15993.6,182151.1,1755,19998.1
2014/12,2014,12,Jilin Province,6640.2,130649,758,14716.6
2014/12,2014,12,Liaoning,16656.4,300127.3,1891.8,33418.5
2014/12,2014,12,Ningxia,1514.1,33500.2,186,3825.4
2014/12,2014,12,Qinghai,579.8,15442.2,61.4,1561.3
2014/12,2014,12,Shaanxi,13762.3,179548.3,1493,18067.2
2014/12,2014,12,Shandong,44685,670123.1,5125.8,69182.8
2014/12,2014,12,Shanghai,128366.1,3613060.4,13104.2,376502.2
2014/12,2014,12,Shanxi,9130.4,103493.4,1054.1,11541.6
2014/12,2014,12,Sichuan,37941.8,479628,7130,73248.7
2014/12,2014,12,Tianjin,12404.2,250712.6,1344.4,23296.7
2014/12,2014,12,Tibet,484.3,17384.5,37.8,1980.8
2014/12,2014,12,Xinjiang,5940.5,107313.3,700.2,14466.4
2014/12,2014,12,Yunnan,8546.1,152401,845,17360.5
2014/12,2014,12,Zhejiang,245744.8,2744402.5,30231.9,317911.4
2015/01,2015,1,Anhui,2836.6,32663.1,2836.6,32663.1
2015/01,2015,1,Beijing,11580.1,152332.8,11580.1,152332.8
2015/01,2015,1,Chongqing Province,1485.6,23742.1,1485.6,23742.1
2015/01,2015,1,Fujian,6302.6,77467.1,6302.6,77467.1
2015/01,2015,1,Gansu,262.9,6255.9,262.9,6255.9
2015/01,2015,1,Guangdong,35686.3,487343.7,35686.3,487343.7
2015/01,2015,1,Guangxi,957.8,17688.3,957.8,17688.3
2015/01,2015,1,Guizhou,437.5,9378.4,437.5,9378.4
2015/01,2015,1,Hainan,240.7,5392.4,240.7,5392.4
2015/01,2015,1,Hebei,3872.1,40234.8,3872.1,40234.8
2015/01,2015,1,Heilongjiang,816.1,17103,816.1,17103
2015/01,2015,1,Henan,3362,45400.9,3362,45400.9
2015/01,2015,1,Hubei,3511.2,45385.9,3511.2,45385.9
2015/01,2015,1,Hunan,2415.8,24449.4,2415.8,24449.4
2015/01,2015,1,Inner Mongolia,490.6,10999.1,490.6,10999.1
2015/01,2015,1,Jiangsu,15040.7,207936.5,15040.7,207936.5
2015/01,2015,1,Jiangxi,1691.4,21680.8,1691.4,21680.8
2015/01,2015,1,Jilin Province,688.7,13511.1,688.7,13511.1
2015/01,2015,1,Liaoning,1749.6,31199.8,1749.6,31199.8
2015/01,2015,1,Ningxia,179.3,4073.9,179.3,4073.9
2015/01,2015,1,Qinghai,60.3,1620,60.3,1620
2015/01,2015,1,Shaanxi,1372,20037.7,1372,20037.7
2015/01,2015,1,Shandong,4827.1,72597.9,4827.1,72597.9
2015/01,2015,1,Shanghai,12299.1,334363.7,12299.1,334363.7
2015/01,2015,1,Shanxi,1002.1,12426.4,1002.1,12426.4
2015/01,2015,1,Sichuan,3359.5,47838.6,3359.5,47838.6
2015/01,2015,1,Tianjin,1295,25233.4,1295,25233.4
2015/01,2015,1,Tibet,46.9,1603,46.9,1603
2015/01,2015,1,Xinjiang,653,13153.6,653,13153.6
2015/01,2015,1,Yunnan,809.1,15990.5,809.1,15990.5
2015/01,2015,1,Zhejiang,25238.6,292650.3,25238.6,292650.3
2015/02,2015,2,Anhui,4694.2,57910.7,1857.6,25247.6
2015/02,2015,2,Beijing,18093.7,247884.3,6513.6,95551.5
2015/02,2015,2,Chongqing Province,2472.4,40046,986.8,16303.9
2015/02,2015,2,Fujian,9735.6,131893.3,3433,54426.2
2015/02,2015,2,Gansu,430.8,10860.4,167.9,4604.5
2015/02,2015,2,Guangdong,53909.3,789610.4,18223,302266.7
2015/02,2015,2,Guangxi,1535.8,29689,578,12000.7
2015/02,2015,2,Guizhou,732.4,15894.9,294.9,6516.5
2015/02,2015,2,Hainan,384.2,8867.6,143.5,3475.2
2015/02,2015,2,Hebei,6097.9,65230.2,2225.8,24995.4
2015/02,2015,2,Heilongjiang,1367.2,30396.3,551.1,13293.3
2015/02,2015,2,Henan,5354.2,78093.4,1992.2,32692.5
2015/02,2015,2,Hubei,5528,75445.5,2016.8,30059.6
2015/02,2015,2,Hunan,3767.7,40452.2,1351.9,16002.8
2015/02,2015,2,Inner Mongolia,777.8,18706,287.2,7706.9
2015/02,2015,2,Jiangsu,24382.7,357461.5,9342,149525
2015/02,2015,2,Jiangxi,2681.3,35200.4,989.9,13519.6
2015/02,2015,2,Jilin Province,1361.2,23566.4,672.5,10055.3
2015/02,2015,2,Liaoning,2870.2,53774.3,1120.6,22574.5
2015/02,2015,2,Ningxia,292.3,7308,113,3234.1
2015/02,2015,2,Qinghai,95.6,2669.2,35.3,1049.2
2015/02,2015,2,Shaanxi,2291,34573.8,919,14536.1
2015/02,2015,2,Shandong,7694.7,123666.3,2867.6,51068.4
2015/02,2015,2,Shanghai,20125.7,530661.4,7826.6,196297.7
2015/02,2015,2,Shanxi,1609.1,21782.4,607,9356
2015/02,2015,2,Sichuan,5519.1,83675,2159.6,35836.4
2015/02,2015,2,Tianjin,2015.2,41961.8,720.2,16728.4
2015/02,2015,2,Tibet,79.1,2581.9,32.2,978.9
2015/02,2015,2,Xinjiang,1076,20306.3,423,7152.7
2015/02,2015,2,Yunnan,1299.5,26899.5,490.4,10909
2015/02,2015,2,Zhejiang,38076.1,464630.5,12837.5,171980.2
2015/03,2015,3,Anhui,7737.2,90020.2,3043,32109.5
2015/03,2015,3,Beijing,28363.3,388471,10269.6,140586.7
2015/03,2015,3,Chongqing Province,3992.3,61792.2,1519.9,21746.2
2015/03,2015,3,Fujian,16184.2,207471.3,6448.6,75578
2015/03,2015,3,Gansu,705.9,16443.2,275.1,5582.8
2015/03,2015,3,Guangdong,89703.6,1231773.2,35794.3,442162.8
2015/03,2015,3,Guangxi,2577.9,45693.9,1042.1,16004.9
2015/03,2015,3,Guizhou,1207.1,24556.1,474.7,8661.2
2015/03,2015,3,Hainan,621.6,14314.3,237.4,5446.7
2015/03,2015,3,Hebei,9897.6,106753.6,3799.7,41523.4
2015/03,2015,3,Heilongjiang,2158.7,44098.2,791.5,13701.9
2015/03,2015,3,Henan,8990.2,125216.3,3636,47122.9
2015/03,2015,3,Hubei,9254.5,121107.1,3726.5,45661.6
2015/03,2015,3,Hunan,6093.1,66048.5,2325.4,25596.3
2015/03,2015,3,Inner Mongolia,1197.5,28122.8,419.7,9416.8
2015/03,2015,3,Jiangsu,39116.5,556391.3,14733.8,198929.8
2015/03,2015,3,Jiangxi,4223.9,52583.1,1542.6,17382.7
2015/03,2015,3,Jilin Province,2025.5,35608.9,664.3,12042.5
2015/03,2015,3,Liaoning,4729.4,84456.6,1859.2,30682.3
2015/03,2015,3,Ningxia,454.7,10336.7,162.4,3028.7
2015/03,2015,3,Qinghai,149.9,4059.9,54.3,1390.7
2015/03,2015,3,Shaanxi,3663.5,53785.3,1372.5,19211.5
2015/03,2015,3,Shandong,12561.7,187942,4867,64275.7
2015/03,2015,3,Shanghai,32424.1,860735.5,12298.4,330074.1
2015/03,2015,3,Shanxi,2499.4,32609,890.3,10826.6
2015/03,2015,3,Sichuan,9053.4,129185.7,3534.3,45510.7
2015/03,2015,3,Tianjin,3853.5,73810.1,1838.3,31848.3
2015/03,2015,3,Tibet,123.4,3719.7,44.3,1137.8
2015/03,2015,3,Xinjiang,1939.3,29479.1,863.3,9172.8
2015/03,2015,3,Yunnan,2099.2,42503.6,799.7,15604.1
2015/03,2015,3,Zhejiang,61285.5,711757.5,23209.4,247127
2015/04,2015,4,Anhui,10876.6,126234.1,3139.4,36213.9
2015/04,2015,4,Beijing,39037.8,535415.7,10674.5,146944.7
2015/04,2015,4,Chongqing Province,5534,84578.1,1541.7,22785.9
2015/04,2015,4,Fujian,23146.2,289039.8,6962,81568.5
2015/04,2015,4,Gansu,976.1,21844.4,270.2,5401.2
2015/04,2015,4,Guangdong,126851.9,1715294.2,37148.3,483521
2015/04,2015,4,Guangxi,3594.9,62779.3,1017,17085.4
2015/04,2015,4,Guizhou,1711.5,34717,504.4,10160.9
2015/04,2015,4,Hainan,868.6,19684.4,247,5370.1
2015/04,2015,4,Hebei,13621.7,147673,3724.1,40919.4
2015/04,2015,4,Heilongjiang,2975.4,58814.8,816.7,14716.6
2015/04,2015,4,Henan,12854.2,174471.5,3864,49255.2
2015/04,2015,4,Hubei,12909.8,163906.7,3655.3,42799.6
2015/04,2015,4,Hunan,8531.6,90589.7,2438.5,24541.2
2015/04,2015,4,Inner Mongolia,1615.8,37560,418.3,9437.2
2015/04,2015,4,Jiangsu,54465.3,766258.1,15348.8,209866.8
2015/04,2015,4,Jiangxi,5889.9,72992.9,1666,20409.8
2015/04,2015,4,Jilin Province,2670.1,48654.9,644.6,13046
2015/04,2015,4,Liaoning,6599,116138.3,1869.6,31681.7
2015/04,2015,4,Ningxia,642,13992,187.3,3655.3
2015/04,2015,4,Qinghai,203.3,5509.3,53.4,1449.4
2015/04,2015,4,Shaanxi,5154,73694.2,1490.5,19908.9
2015/04,2015,4,Shandong,17590.1,257747.3,5028.4,69805.3
2015/04,2015,4,Shanghai,45176.3,1208966.5,12752.2,348231
2015/04,2015,4,Shanxi,3348,44389.6,848.6,11780.6
2015/04,2015,4,Sichuan,12548.3,177347.6,3494.9,48161.9
2015/04,2015,4,Tianjin,5968.1,110632.2,2114.6,36822.1
2015/04,2015,4,Tibet,168.7,4998.9,45.3,1279.2
2015/04,2015,4,Xinjiang,2988,39153.2,1048.7,9674.1
2015/04,2015,4,Yunnan,2946.7,58493.6,847.5,15990
2015/04,2015,4,Zhejiang,88907.8,998014.3,27622.3,286256.8
2015/05,2015,5,Anhui,14211.9,163683.6,3335.3,37449.5
2015/05,2015,5,Beijing,50199.9,670266.4,11162.1,134850.7
2015/05,2015,5,Chongqing Province,7113.3,107204.9,1579.3,22626.8
2015/05,2015,5,Fujian,30365.4,368820.3,7219.2,79780.5
2015/05,2015,5,Gansu,1256.7,27025,280.6,5180.6
2015/05,2015,5,Guangdong,166016.5,2201293.2,39164.6,485999
2015/05,2015,5,Guangxi,4643.1,79650.5,1048.2,16871.2
2015/05,2015,5,Guizhou,2252,45484.6,540.5,10767.6
2015/05,2015,5,Hainan,1111.8,25166.9,243.2,5482.5
2015/05,2015,5,Hebei,17766.9,190872.5,4145.2,43199.5
2015/05,2015,5,Heilongjiang,3915.4,74223.7,940,15408.9
2015/05,2015,5,Henan,16989,225683.7,4134.8,51212.2
2015/05,2015,5,Hubei,16709.7,207185.6,3799.9,43278.9
2015/05,2015,5,Hunan,10864.4,116813.6,2332.8,26223.9
2015/05,2015,5,Inner Mongolia,2057.2,47068.3,441.4,9508.3
2015/05,2015,5,Jiangsu,71992.6,977902.9,17527.3,211644.8
2015/05,2015,5,Jiangxi,7634.5,93123.5,1744.6,20130.6
2015/05,2015,5,Jilin Province,3330,61272.3,659.9,12617.4
2015/05,2015,5,Liaoning,8518.6,146473.3,1919.6,30335
2015/05,2015,5,Ningxia,815.4,17325,173.4,3333
2015/05,2015,5,Qinghai,261.5,7003.8,58.2,1494.5
2015/05,2015,5,Shaanxi,6694.4,93416.7,1540.4,19722.5
2015/05,2015,5,Shandong,23128.8,334113.7,5538.7,76366.4
2015/05,2015,5,Shanghai,58601.2,1564999,13424.9,356032.5
2015/05,2015,5,Shanxi,4211.7,56063,863.7,11673.4
2015/05,2015,5,Sichuan,16191.5,226200.3,3643.2,48852.7
2015/05,2015,5,Tianjin,8076.3,148008.8,2108.2,37376.6
2015/05,2015,5,Tibet,214.9,6358.9,46.2,1360
2015/05,2015,5,Xinjiang,3448.4,47968,460.4,8814.8
2015/05,2015,5,Yunnan,3840,74255.5,893.3,15761.9
2015/05,2015,5,Zhejiang,118941.1,1290228.7,30033.3,292214.4
2015/06,2015,6,Anhui,17546.8,200730.1,3334.9,37046.5
2015/06,2015,6,Beijing,61467.5,824365.9,11267.6,154099.5
2015/06,2015,6,Chongqing Province,8711.7,129693.5,1598.4,22488.6
2015/06,2015,6,Fujian,37846.1,452727.6,7480.7,83907.3
2015/06,2015,6,Gansu,1523.9,32109.1,267.2,5084.1
2015/06,2015,6,Guangdong,206448.6,2720240.1,40432.1,518946.9
2015/06,2015,6,Guangxi,5686.4,97572.6,1043.3,17922.1
2015/06,2015,6,Guizhou,2784.7,55856.9,532.7,10372.3
2015/06,2015,6,Hainan,1331.7,30045.6,219.9,4878.7
2015/06,2015,6,Hebei,21725.1,234569.3,3958.2,43696.8
2015/06,2015,6,Heilongjiang,4919.3,90813.6,1003.9,16589.9
2015/06,2015,6,Henan,21089.6,277656.1,4100.6,51972.4
2015/06,2015,6,Hubei,20599,253349.8,3889.3,46164.2
2015/06,2015,6,Hunan,13533,147943.3,2668.6,31129.7
2015/06,2015,6,Inner Mongolia,2497.8,56572.9,440.6,9504.6
2015/06,2015,6,Jiangsu,89935.9,1213861.2,17943.3,235958.3
2015/06,2015,6,Jiangxi,9415.4,117915.5,1780.9,24792
2015/06,2015,6,Jilin Province,3983.8,74502.6,653.8,13230.3
2015/06,2015,6,Liaoning,10612.7,180153.3,2094.1,33680
2015/06,2015,6,Ningxia,978.7,21479.4,163.3,4154.4
2015/06,2015,6,Qinghai,342.7,8655.6,81.2,1651.8
2015/06,2015,6,Shaanxi,8232.6,115184.6,1538.2,21767.9
2015/06,2015,6,Shandong,29156.9,420016.1,6028.1,85902.4
2015/06,2015,6,Shanghai,72179.1,1927507.8,13577.9,362508.8
2015/06,2015,6,Shanxi,5170.8,69089.6,959.1,13026.6
2015/06,2015,6,Sichuan,19894.1,275243.4,3702.6,49043.1
2015/06,2015,6,Tianjin,9974.6,181416.9,1898.3,33408.1
2015/06,2015,6,Tibet,246.4,7368.4,31.5,1009.5
2015/06,2015,6,Xinjiang,3849.8,55895.2,401.4,7927.2
2015/06,2015,6,Yunnan,4689.6,89621.5,849.6,15366
2015/06,2015,6,Zhejiang,149486.3,1594905.5,30545.2,304676.8
2015/07,2015,7,Anhui,20493.6,237459.1,2946.8,36729
2015/07,2015,7,Beijing,73191.9,968107.9,11724.4,143742
2015/07,2015,7,Chongqing Province,10417.7,153376.4,1706,23682.9
2015/07,2015,7,Fujian,44550.3,527874.5,6704.2,75146.9
2015/07,2015,7,Gansu,1832.6,38206.8,308.7,6097.7
2015/07,2015,7,Guangdong,246349.3,3217705.2,39900.7,497465.1
2015/07,2015,7,Guangxi,6800.8,116627.7,1114.4,19055.1
2015/07,2015,7,Guizhou,3432.5,67506.7,647.8,11649.8
2015/07,2015,7,Hainan,1581.4,35002.8,249.7,4957.2
2015/07,2015,7,Hebei,26121,279830.8,4395.9,45261.5
2015/07,2015,7,Heilongjiang,6122,109503.7,1202.7,18690.1
2015/07,2015,7,Henan,25416.1,330970.9,4326.5,53314.8
2015/07,2015,7,Hubei,24515.1,299975.2,3916.1,46625.4
2015/07,2015,7,Hunan,16348.8,185102.6,2815.8,37159.3
2015/07,2015,7,Inner Mongolia,2986.4,66957.1,488.6,10384.2
2015/07,2015,7,Jiangsu,107847.4,1440185.5,17911.5,226324.3
2015/07,2015,7,Jiangxi,11252.5,143311.8,1837.1,25396.3
2015/07,2015,7,Jilin Province,4702.9,88035,719.1,13532.4
2015/07,2015,7,Liaoning,12846.9,216461.4,2234.2,36308.1
2015/07,2015,7,Ningxia,1145,24746.7,166.3,3267.3
2015/07,2015,7,Qinghai,392.1,10075.7,49.4,1420.1
2015/07,2015,7,Shaanxi,9857,138149.4,1624.4,22964.8
2015/07,2015,7,Shandong,35121.9,506410.5,5965,86394.4
2015/07,2015,7,Shanghai,86630.9,2284467.5,14451.8,356959.7
2015/07,2015,7,Shanxi,6078.5,82700.1,907.7,13610.5
2015/07,2015,7,Sichuan,23568.6,325687.7,3674.5,50444.3
2015/07,2015,7,Tianjin,12382.8,220906,2408.2,39489.1
2015/07,2015,7,Tibet,302.6,8915.4,56.2,1547
2015/07,2015,7,Xinjiang,4326.7,65605.8,476.9,9710.6
2015/07,2015,7,Yunnan,5692.4,106906.1,1002.8,17284.6
2015/07,2015,7,Zhejiang,177541.5,1878677.5,28055.2,283772
2015/08,2015,8,Anhui,23594.9,274582.9,3101.3,37123.8
2015/08,2015,8,Beijing,84968.1,1110099.6,11776.2,141991.7
2015/08,2015,8,Chongqing Province,12110.9,176089.6,1693.2,22713.2
2015/08,2015,8,Fujian,51534.6,606739.7,6984.3,78865.2
2015/08,2015,8,Gansu,2136.4,43944.5,303.8,5737.7
2015/08,2015,8,Guangdong,287569.9,3724000.3,41220.6,506295.1
2015/08,2015,8,Guangxi,7808.2,134082,1007.4,17454.3
2015/08,2015,8,Guizhou,4091.6,79142.8,659.1,11636.1
2015/08,2015,8,Hainan,1815,39666.3,233.6,4663.5
2015/08,2015,8,Hebei,31011.8,327301.1,4890.8,47470.3
2015/08,2015,8,Heilongjiang,7255.3,130799.9,1133.3,21296.2
2015/08,2015,8,Henan,29860,383107.8,4443.9,52136.9
2015/08,2015,8,Hubei,28680.4,347615.7,4165.3,47640.5
2015/08,2015,8,Hunan,18727.4,210104.2,2378.6,25001.6
2015/08,2015,8,Inner Mongolia,3386,76491.5,399.6,9534.4
2015/08,2015,8,Jiangsu,126927.9,1681913.6,19080.5,241728.1
2015/08,2015,8,Jiangxi,13132.8,163558.3,1880.3,20246.5
2015/08,2015,8,Jilin Province,5378.7,101314.6,675.8,13279.6
2015/08,2015,8,Liaoning,14863.5,248359.2,2016.6,31897.8
2015/08,2015,8,Ningxia,1319.2,28645.3,174.2,3898.6
2015/08,2015,8,Qinghai,451.7,11570.5,59.6,1494.8
2015/08,2015,8,Shaanxi,11462.5,159282.4,1605.5,21133
2015/08,2015,8,Shandong,41517.4,586571.5,6395.5,80161
2015/08,2015,8,Shanghai,100590.7,2628141,13959.8,343673.5
2015/08,2015,8,Shanxi,6973.1,95896.6,894.6,13196.5
2015/08,2015,8,Sichuan,28198.8,379655.2,4630.2,53967.5
2015/08,2015,8,Tianjin,14637.8,256675.4,2255,35769.4
2015/08,2015,8,Tibet,351.3,10321,48.7,1405.6
2015/08,2015,8,Xinjiang,4859.2,75031.3,532.5,9425.5
2015/08,2015,8,Yunnan,6636.6,122799.4,944.2,15893.3
2015/08,2015,8,Zhejiang,207017.7,2173303.2,29476.2,294625.7
2015/09,2015,9,Anhui,27062.1,314765.4,3467.2,40182.5
2015/09,2015,9,Beijing,97784.8,1258102.7,12816.7,148003.1
2015/09,2015,9,Chongqing Province,13954.4,199124.5,1843.5,23034.9
2015/09,2015,9,Fujian,59406.4,688445.4,7871.8,81705.7
2015/09,2015,9,Gansu,2455,50128.9,318.6,6184.4
2015/09,2015,9,Guangdong,336705.7,4269507.2,49135.8,545506.9
2015/09,2015,9,Guangxi,8909.4,153686.4,1101.2,19604.4
2015/09,2015,9,Guizhou,4857.8,91401.9,766.2,12259.1
2015/09,2015,9,Hainan,2062.3,44839.4,247.3,5173.1
2015/09,2015,9,Hebei,36408.6,376117.8,5396.8,48816.7
2015/09,2015,9,Heilongjiang,8341.2,148060.2,1085.9,17260.3
2015/09,2015,9,Henan,34682.3,437471.2,4822.3,54363.4
2015/09,2015,9,Hubei,33373.1,398845.2,4692.7,51229.5
2015/09,2015,9,Hunan,21323.3,236705,2595.9,26600.8
2015/09,2015,9,Inner Mongolia,3824.2,87215.5,438.2,10724
2015/09,2015,9,Jiangsu,148560.1,1941933.9,21632.2,260020.3
2015/09,2015,9,Jiangxi,15044.7,184329.4,1911.9,20771.1
2015/09,2015,9,Jilin Province,6164.9,116380.4,786.2,15065.8
2015/09,2015,9,Liaoning,17006,280982.3,2142.5,32623.1
2015/09,2015,9,Ningxia,1519.7,33384,200.5,4738.7
2015/09,2015,9,Qinghai,512.2,12913.2,60.5,1342.7
2015/09,2015,9,Shaanxi,13336.4,181306.1,1873.9,22023.7
2015/09,2015,9,Shandong,48500.3,670537.9,6982.9,83966.4
2015/09,2015,9,Shanghai,115398.4,3022824.3,14807.7,394683.3
2015/09,2015,9,Shanxi,8014.8,107731.4,1041.7,11834.8
2015/09,2015,9,Sichuan,32632.5,436655.8,4433.7,57000.6
2015/09,2015,9,Tianjin,17112.1,296417.1,2474.3,39741.7
2015/09,2015,9,Tibet,406.4,11915.3,55.1,1594.3
2015/09,2015,9,Xinjiang,5354.1,86409.8,494.9,11378.5
2015/09,2015,9,Yunnan,7733.1,141602.1,1096.5,18802.7
2015/09,2015,9,Zhejiang,241760.2,2504939.3,34742.5,331636.1
2015/10,2015,10,Anhui,30657,356397.4,3594.9,41632
2015/10,2015,10,Beijing,109967.9,1406644.3,12183.1,148541.6
2015/10,2015,10,Chongqing Province,15812.7,223695.3,1858.3,24570.8
2015/10,2015,10,Fujian,67614,777416.3,8207.6,88970.9
2015/10,2015,10,Gansu,2769.7,56723,314.7,6594.1
2015/10,2015,10,Guangdong,380910.6,4796213.3,44204.9,526706.1
2015/10,2015,10,Guangxi,9968.8,172073.4,1059.4,18387
2015/10,2015,10,Guizhou,5506.3,103450.2,648.5,12048.3
2015/10,2015,10,Hainan,2319.4,50046.2,257.1,5206.8
2015/10,2015,10,Hebei,41847.4,431486.9,5438.8,55369.1
2015/10,2015,10,Heilongjiang,9483.1,166125,1141.9,18064.8
2015/10,2015,10,Henan,39573.4,494822.3,4891.1,57351.1
2015/10,2015,10,Hubei,38215.8,453410.6,4842.7,54565.4
